:START_ID,:END_ID,:TYPE
d_H53462_10,icd_H53_v10,BELONGS_TO_CATEGORY
d_E11649_10,icd_E11_v10,BELONGS_TO_CATEGORY
d_H8110_10,icd_H81_v10,BELONGS_TO_CATEGORY
d_R2240_10,icd_R22_v10,BELONGS_TO_CATEGORY
d_R509_10,icd_R50_v10,BELONGS_TO_CATEGORY
d_F05_10,icd_F05_v10,BELONGS_TO_CATEGORY
d_C6290_10,icd_C62_v10,BELONGS_TO_CATEGORY
d_I493_10,icd_I49_v10,BELONGS_TO_CATEGORY
d_Z5111_10,icd_Z51_v10,BELONGS_TO_CATEGORY
d_E781_10,icd_E78_v10,BELONGS_TO_CATEGORY
d_M19012_10,icd_M19_v10,BELONGS_TO_CATEGORY
d_T508X5A_10,icd_T50_v10,BELONGS_TO_CATEGORY
d_Y92238_10,icd_Y92_v10,BELONGS_TO_CATEGORY
d_M160_10,icd_M16_v10,BELONGS_TO_CATEGORY
d_R7989_10,icd_R79_v10,BELONGS_TO_CATEGORY
d_N141_10,icd_N14_v10,BELONGS_TO_CATEGORY
d_L853_10,icd_L85_v10,BELONGS_TO_CATEGORY
d_K289_10,icd_K28_v10,BELONGS_TO_CATEGORY
d_R5383_10,icd_R53_v10,BELONGS_TO_CATEGORY
d_K9589_10,icd_K95_v10,BELONGS_TO_CATEGORY
d_K316_10,icd_K31_v10,BELONGS_TO_CATEGORY
d_M19011_10,icd_M19_v10,BELONGS_TO_CATEGORY
d_F3340_10,icd_F33_v10,BELONGS_TO_CATEGORY
d_T402X5A_10,icd_T40_v10,BELONGS_TO_CATEGORY
d_I69354_10,icd_I69_v10,BELONGS_TO_CATEGORY
d_R319_10,icd_R31_v10,BELONGS_TO_CATEGORY
d_M7071_10,icd_M70_v10,BELONGS_TO_CATEGORY
d_F0390_10,icd_F03_v10,BELONGS_TO_CATEGORY
d_K635_10,icd_K63_v10,BELONGS_TO_CATEGORY
d_K625_10,icd_K62_v10,BELONGS_TO_CATEGORY
d_K648_10,icd_K64_v10,BELONGS_TO_CATEGORY
d_R791_10,icd_R79_v10,BELONGS_TO_CATEGORY
d_M549_10,icd_M54_v10,BELONGS_TO_CATEGORY
d_K6389_10,icd_K63_v10,BELONGS_TO_CATEGORY
d_M25519_10,icd_M25_v10,BELONGS_TO_CATEGORY
d_I481_10,icd_I48_v10,BELONGS_TO_CATEGORY
d_G629_10,icd_G62_v10,BELONGS_TO_CATEGORY
d_E0865_10,icd_E08_v10,BELONGS_TO_CATEGORY
d_G8194_10,icd_G81_v10,BELONGS_TO_CATEGORY
d_R600_10,icd_R60_v10,BELONGS_TO_CATEGORY
d_R1030_10,icd_R10_v10,BELONGS_TO_CATEGORY
d_M1990_10,icd_M19_v10,BELONGS_TO_CATEGORY
d_M719_10,icd_M71_v10,BELONGS_TO_CATEGORY
d_G3184_10,icd_G31_v10,BELONGS_TO_CATEGORY
d_I314_10,icd_I31_v10,BELONGS_TO_CATEGORY
d_I313_10,icd_I31_v10,BELONGS_TO_CATEGORY
d_M940_10,icd_M94_v10,BELONGS_TO_CATEGORY
d_F1020_10,icd_F10_v10,BELONGS_TO_CATEGORY
d_A4189_10,icd_A41_v10,BELONGS_TO_CATEGORY
d_E46_10,icd_E46_v10,BELONGS_TO_CATEGORY
d_K859_10,icd_K85_v10,BELONGS_TO_CATEGORY
d_K7010_10,icd_K70_v10,BELONGS_TO_CATEGORY
d_E5112_10,icd_E51_v10,BELONGS_TO_CATEGORY
d_R64_10,icd_R64_v10,BELONGS_TO_CATEGORY
d_K7460_10,icd_K74_v10,BELONGS_TO_CATEGORY
d_T8242XA_10,icd_T82_v10,BELONGS_TO_CATEGORY
d_Y828_10,icd_Y82_v10,BELONGS_TO_CATEGORY
d_E59_10,icd_E59_v10,BELONGS_TO_CATEGORY
d_I82401_10,icd_I82_v10,BELONGS_TO_CATEGORY
d_I5021_10,icd_I50_v10,BELONGS_TO_CATEGORY
d_R34_10,icd_R34_v10,BELONGS_TO_CATEGORY
d_D124_10,icd_D12_v10,BELONGS_TO_CATEGORY
d_D61818_10,icd_D61_v10,BELONGS_TO_CATEGORY
d_K7030_10,icd_K70_v10,BELONGS_TO_CATEGORY
d_J690_10,icd_J69_v10,BELONGS_TO_CATEGORY
d_J9691_10,icd_J96_v10,BELONGS_TO_CATEGORY
d_Z681_10,icd_Z68_v10,BELONGS_TO_CATEGORY
d_K5730_10,icd_K57_v10,BELONGS_TO_CATEGORY
d_E873_10,icd_E87_v10,BELONGS_TO_CATEGORY
d_G9340_10,icd_G93_v10,BELONGS_TO_CATEGORY
d_I5181_10,icd_I51_v10,BELONGS_TO_CATEGORY
d_R680_10,icd_R68_v10,BELONGS_TO_CATEGORY
d_E60_10,icd_E60_v10,BELONGS_TO_CATEGORY
d_2651_9,icd_265_v9,BELONGS_TO_CATEGORY
d_K921_10,icd_K92_v10,BELONGS_TO_CATEGORY
d_S0003XA_10,icd_S00_v10,BELONGS_TO_CATEGORY
d_W108XXA_10,icd_W10_v10,BELONGS_TO_CATEGORY
d_S20221A_10,icd_S20_v10,BELONGS_TO_CATEGORY
d_S40022A_10,icd_S40_v10,BELONGS_TO_CATEGORY
d_S20222A_10,icd_S20_v10,BELONGS_TO_CATEGORY
d_Z8711_10,icd_Z87_v10,BELONGS_TO_CATEGORY
d_S40021A_10,icd_S40_v10,BELONGS_TO_CATEGORY
d_S8012XA_10,icd_S80_v10,BELONGS_TO_CATEGORY
d_K7040_10,icd_K70_v10,BELONGS_TO_CATEGORY
d_S8011XA_10,icd_S80_v10,BELONGS_TO_CATEGORY
d_F10251_10,icd_F10_v10,BELONGS_TO_CATEGORY
d_Y92018_10,icd_Y92_v10,BELONGS_TO_CATEGORY
d_Z91128_10,icd_Z91_v10,BELONGS_TO_CATEGORY
d_F1019_10,icd_F10_v10,BELONGS_TO_CATEGORY
d_T473X6A_10,icd_T47_v10,BELONGS_TO_CATEGORY
d_D539_10,icd_D53_v10,BELONGS_TO_CATEGORY
d_Z980_10,icd_Z98_v10,BELONGS_TO_CATEGORY
d_K284_10,icd_K28_v10,BELONGS_TO_CATEGORY
d_R300_10,icd_R30_v10,BELONGS_TO_CATEGORY
d_K861_10,icd_K86_v10,BELONGS_TO_CATEGORY
d_I8511_10,icd_I85_v10,BELONGS_TO_CATEGORY
d_N281_10,icd_N28_v10,BELONGS_TO_CATEGORY
d_K8520_10,icd_K85_v10,BELONGS_TO_CATEGORY
d_K7681_10,icd_K76_v10,BELONGS_TO_CATEGORY
d_K7011_10,icd_K70_v10,BELONGS_TO_CATEGORY
d_Z6830_10,icd_Z68_v10,BELONGS_TO_CATEGORY
d_D689_10,icd_D68_v10,BELONGS_TO_CATEGORY
d_N184_10,icd_N18_v10,BELONGS_TO_CATEGORY
d_K860_10,icd_K86_v10,BELONGS_TO_CATEGORY
d_V08_9,icd_V08_v9,BELONGS_TO_CATEGORY
d_07071_9,icd_070_v9,BELONGS_TO_CATEGORY
d_29680_9,icd_296_v9,BELONGS_TO_CATEGORY
d_V462_9,icd_V46_v9,BELONGS_TO_CATEGORY
d_07044_9,icd_070_v9,BELONGS_TO_CATEGORY
d_V1271_9,icd_V12_v9,BELONGS_TO_CATEGORY
d_2989_9,icd_298_v9,BELONGS_TO_CATEGORY
d_7813_9,icd_781_v9,BELONGS_TO_CATEGORY
d_7260_9,icd_726_v9,BELONGS_TO_CATEGORY
d_V1588_9,icd_V15_v9,BELONGS_TO_CATEGORY
d_K3580_10,icd_K35_v10,BELONGS_TO_CATEGORY
d_Z801_10,icd_Z80_v10,BELONGS_TO_CATEGORY
d_M545_10,icd_M54_v10,BELONGS_TO_CATEGORY
d_C029_10,icd_C02_v10,BELONGS_TO_CATEGORY
d_Z8049_10,icd_Z80_v10,BELONGS_TO_CATEGORY
d_6273_9,icd_627_v9,BELONGS_TO_CATEGORY
d_25022_9,icd_250_v9,BELONGS_TO_CATEGORY
d_61650_9,icd_616_v9,BELONGS_TO_CATEGORY
d_1419_9,icd_141_v9,BELONGS_TO_CATEGORY
d_7919_9,icd_791_v9,BELONGS_TO_CATEGORY
d_9623_9,icd_962_v9,BELONGS_TO_CATEGORY
d_75249_9,icd_752_v9,BELONGS_TO_CATEGORY
d_78065_9,icd_780_v9,BELONGS_TO_CATEGORY
d_E8580_9,icd_E85_v9,BELONGS_TO_CATEGORY
d_V1302_9,icd_V13_v9,BELONGS_TO_CATEGORY
d_4870_9,icd_487_v9,BELONGS_TO_CATEGORY
d_1121_9,icd_112_v9,BELONGS_TO_CATEGORY
d_00845_9,icd_008_v9,BELONGS_TO_CATEGORY
d_33829_9,icd_338_v9,BELONGS_TO_CATEGORY
d_99931_9,icd_999_v9,BELONGS_TO_CATEGORY
d_6824_9,icd_682_v9,BELONGS_TO_CATEGORY
d_38531_9,icd_385_v9,BELONGS_TO_CATEGORY
d_38010_9,icd_380_v9,BELONGS_TO_CATEGORY
d_S2232XA_10,icd_S22_v10,BELONGS_TO_CATEGORY
d_Z85810_10,icd_Z85_v10,BELONGS_TO_CATEGORY
d_S22068A_10,icd_S22_v10,BELONGS_TO_CATEGORY
d_R1012_10,icd_R10_v10,BELONGS_TO_CATEGORY
d_9243_9,icd_924_v9,BELONGS_TO_CATEGORY
d_23871_9,icd_238_v9,BELONGS_TO_CATEGORY
d_59969_9,icd_599_v9,BELONGS_TO_CATEGORY
d_4660_9,icd_466_v9,BELONGS_TO_CATEGORY
d_4940_9,icd_494_v9,BELONGS_TO_CATEGORY
d_D89813_10,icd_D89_v10,BELONGS_TO_CATEGORY
d_B59_10,icd_B59_v10,BELONGS_TO_CATEGORY
d_H1133_10,icd_H11_v10,BELONGS_TO_CATEGORY
d_R5081_10,icd_R50_v10,BELONGS_TO_CATEGORY
d_Z9484_10,icd_Z94_v10,BELONGS_TO_CATEGORY
d_R042_10,icd_R04_v10,BELONGS_TO_CATEGORY
d_Z781_10,icd_Z78_v10,BELONGS_TO_CATEGORY
d_D709_10,icd_D70_v10,BELONGS_TO_CATEGORY
d_J159_10,icd_J15_v10,BELONGS_TO_CATEGORY
d_Z9012_10,icd_Z90_v10,BELONGS_TO_CATEGORY
d_G893_10,icd_G89_v10,BELONGS_TO_CATEGORY
d_B441_10,icd_B44_v10,BELONGS_TO_CATEGORY
d_C92Z0_10,icd_C92_v10,BELONGS_TO_CATEGORY
d_99933_9,icd_999_v9,BELONGS_TO_CATEGORY
d_28419_9,icd_284_v9,BELONGS_TO_CATEGORY
d_4846_9,icd_484_v9,BELONGS_TO_CATEGORY
d_1173_9,icd_117_v9,BELONGS_TO_CATEGORY
d_20500_9,icd_205_v9,BELONGS_TO_CATEGORY
d_V6402_9,icd_V64_v9,BELONGS_TO_CATEGORY
d_4809_9,icd_480_v9,BELONGS_TO_CATEGORY
d_28804_9,icd_288_v9,BELONGS_TO_CATEGORY
d_E9348_9,icd_E93_v9,BELONGS_TO_CATEGORY
d_5733_9,icd_573_v9,BELONGS_TO_CATEGORY
d_99932_9,icd_999_v9,BELONGS_TO_CATEGORY
d_78061_9,icd_780_v9,BELONGS_TO_CATEGORY
d_7907_9,icd_790_v9,BELONGS_TO_CATEGORY
d_61172_9,icd_611_v9,BELONGS_TO_CATEGORY
d_3393_9,icd_339_v9,BELONGS_TO_CATEGORY
d_E9319_9,icd_E93_v9,BELONGS_TO_CATEGORY
d_V160_9,icd_V16_v9,BELONGS_TO_CATEGORY
d_78605_9,icd_786_v9,BELONGS_TO_CATEGORY
d_V4281_9,icd_V42_v9,BELONGS_TO_CATEGORY
d_V8739_9,icd_V87_v9,BELONGS_TO_CATEGORY
d_V4571_9,icd_V45_v9,BELONGS_TO_CATEGORY
d_T361X5A_10,icd_T36_v10,BELONGS_TO_CATEGORY
d_Z792_10,icd_Z79_v10,BELONGS_TO_CATEGORY
d_Z79810_10,icd_Z79_v10,BELONGS_TO_CATEGORY
d_Z6826_10,icd_Z68_v10,BELONGS_TO_CATEGORY
d_R634_10,icd_R63_v10,BELONGS_TO_CATEGORY
d_G44209_10,icd_G44_v10,BELONGS_TO_CATEGORY
d_Z20828_10,icd_Z20_v10,BELONGS_TO_CATEGORY
d_C92Z2_10,icd_C92_v10,BELONGS_TO_CATEGORY
d_I951_10,icd_I95_v10,BELONGS_TO_CATEGORY
d_K521_10,icd_K52_v10,BELONGS_TO_CATEGORY
d_C9202_10,icd_C92_v10,BELONGS_TO_CATEGORY
d_7905_9,icd_790_v9,BELONGS_TO_CATEGORY
d_V5811_9,icd_V58_v9,BELONGS_TO_CATEGORY
d_20501_9,icd_205_v9,BELONGS_TO_CATEGORY
d_1759_9,icd_175_v9,BELONGS_TO_CATEGORY
d_2330_9,icd_233_v9,BELONGS_TO_CATEGORY
d_V169_9,icd_V16_v9,BELONGS_TO_CATEGORY
d_V860_9,icd_V86_v9,BELONGS_TO_CATEGORY
d_7830_9,icd_783_v9,BELONGS_TO_CATEGORY
d_28411_9,icd_284_v9,BELONGS_TO_CATEGORY
d_V141_9,icd_V14_v9,BELONGS_TO_CATEGORY
d_78702_9,icd_787_v9,BELONGS_TO_CATEGORY
d_3004_9,icd_300_v9,BELONGS_TO_CATEGORY
d_515_9,icd_515_v9,BELONGS_TO_CATEGORY
d_E8706_9,icd_E87_v9,BELONGS_TO_CATEGORY
d_9168_9,icd_916_v9,BELONGS_TO_CATEGORY
d_5168_9,icd_516_v9,BELONGS_TO_CATEGORY
d_V8542_9,icd_V85_v9,BELONGS_TO_CATEGORY
d_45981_9,icd_459_v9,BELONGS_TO_CATEGORY
d_11289_9,icd_112_v9,BELONGS_TO_CATEGORY
d_E9289_9,icd_E92_v9,BELONGS_TO_CATEGORY
d_8449_9,icd_844_v9,BELONGS_TO_CATEGORY
d_3940_9,icd_394_v9,BELONGS_TO_CATEGORY
d_5730_9,icd_573_v9,BELONGS_TO_CATEGORY
d_V8801_9,icd_V88_v9,BELONGS_TO_CATEGORY
d_I739_10,icd_I73_v10,BELONGS_TO_CATEGORY
d_N319_10,icd_N31_v10,BELONGS_TO_CATEGORY
d_Z86711_10,icd_Z86_v10,BELONGS_TO_CATEGORY
d_C73_10,icd_C73_v10,BELONGS_TO_CATEGORY
d_V8521_9,icd_V85_v9,BELONGS_TO_CATEGORY
d_5589_9,icd_558_v9,BELONGS_TO_CATEGORY
d_73300_9,icd_733_v9,BELONGS_TO_CATEGORY
d_59654_9,icd_596_v9,BELONGS_TO_CATEGORY
d_2411_9,icd_241_v9,BELONGS_TO_CATEGORY
d_4414_9,icd_441_v9,BELONGS_TO_CATEGORY
d_J398_10,icd_J39_v10,BELONGS_TO_CATEGORY
d_I82622_10,icd_I82_v10,BELONGS_TO_CATEGORY
d_J9622_10,icd_J96_v10,BELONGS_TO_CATEGORY
d_K5790_10,icd_K57_v10,BELONGS_TO_CATEGORY
d_M19072_10,icd_M19_v10,BELONGS_TO_CATEGORY
d_K8020_10,icd_K80_v10,BELONGS_TO_CATEGORY
d_E042_10,icd_E04_v10,BELONGS_TO_CATEGORY
d_M1000_10,icd_M10_v10,BELONGS_TO_CATEGORY
d_Z6829_10,icd_Z68_v10,BELONGS_TO_CATEGORY
d_4150_9,icd_415_v9,BELONGS_TO_CATEGORY
d_7842_9,icd_784_v9,BELONGS_TO_CATEGORY
d_0413_9,icd_041_v9,BELONGS_TO_CATEGORY
d_7804_9,icd_780_v9,BELONGS_TO_CATEGORY
d_E0520_10,icd_E05_v10,BELONGS_TO_CATEGORY
d_N400_10,icd_N40_v10,BELONGS_TO_CATEGORY
d_R5381_10,icd_R53_v10,BELONGS_TO_CATEGORY
d_L03116_10,icd_L03_v10,BELONGS_TO_CATEGORY
d_H3530_10,icd_H35_v10,BELONGS_TO_CATEGORY
d_Q6432_10,icd_Q64_v10,BELONGS_TO_CATEGORY
d_F4329_10,icd_F43_v10,BELONGS_TO_CATEGORY
d_Z953_10,icd_Z95_v10,BELONGS_TO_CATEGORY
d_Z87442_10,icd_Z87_v10,BELONGS_TO_CATEGORY
d_I5042_10,icd_I50_v10,BELONGS_TO_CATEGORY
d_T81718A_10,icd_T81_v10,BELONGS_TO_CATEGORY
d_N401_10,icd_N40_v10,BELONGS_TO_CATEGORY
d_I482_10,icd_I48_v10,BELONGS_TO_CATEGORY
d_T370X5A_10,icd_T37_v10,BELONGS_TO_CATEGORY
d_I724_10,icd_I72_v10,BELONGS_TO_CATEGORY
d_D702_10,icd_D70_v10,BELONGS_TO_CATEGORY
d_L723_10,icd_L72_v10,BELONGS_TO_CATEGORY
d_B964_10,icd_B96_v10,BELONGS_TO_CATEGORY
d_R3911_10,icd_R39_v10,BELONGS_TO_CATEGORY
d_Z923_10,icd_Z92_v10,BELONGS_TO_CATEGORY
d_C946_10,icd_C94_v10,BELONGS_TO_CATEGORY
d_C9590_10,icd_C95_v10,BELONGS_TO_CATEGORY
d_K264_10,icd_K26_v10,BELONGS_TO_CATEGORY
d_E8881_10,icd_E88_v10,BELONGS_TO_CATEGORY
d_Z6833_10,icd_Z68_v10,BELONGS_TO_CATEGORY
d_R823_10,icd_R82_v10,BELONGS_TO_CATEGORY
d_D599_10,icd_D59_v10,BELONGS_TO_CATEGORY
d_D46Z_10,icd_D46_v10,BELONGS_TO_CATEGORY
d_E790_10,icd_E79_v10,BELONGS_TO_CATEGORY
d_I2720_10,icd_I27_v10,BELONGS_TO_CATEGORY
d_6202_9,icd_620_v9,BELONGS_TO_CATEGORY
d_4928_9,icd_492_v9,BELONGS_TO_CATEGORY
d_M351_10,icd_M35_v10,BELONGS_TO_CATEGORY
d_D735_10,icd_D73_v10,BELONGS_TO_CATEGORY
d_R161_10,icd_R16_v10,BELONGS_TO_CATEGORY
d_R109_10,icd_R10_v10,BELONGS_TO_CATEGORY
d_D469_10,icd_D46_v10,BELONGS_TO_CATEGORY
d_J60_10,icd_J60_v10,BELONGS_TO_CATEGORY
d_B009_10,icd_B00_v10,BELONGS_TO_CATEGORY
d_Y842_10,icd_Y84_v10,BELONGS_TO_CATEGORY
d_Z1611_10,icd_Z16_v10,BELONGS_TO_CATEGORY
d_B961_10,icd_B96_v10,BELONGS_TO_CATEGORY
d_K259_10,icd_K25_v10,BELONGS_TO_CATEGORY
d_T504X5A_10,icd_T50_v10,BELONGS_TO_CATEGORY
d_D471_10,icd_D47_v10,BELONGS_TO_CATEGORY
d_L271_10,icd_L27_v10,BELONGS_TO_CATEGORY
d_I6340_10,icd_I63_v10,BELONGS_TO_CATEGORY
d_I69893_10,icd_I69_v10,BELONGS_TO_CATEGORY
d_R2681_10,icd_R26_v10,BELONGS_TO_CATEGORY
d_G8191_10,icd_G81_v10,BELONGS_TO_CATEGORY
d_I69392_10,icd_I69_v10,BELONGS_TO_CATEGORY
d_D72819_10,icd_D72_v10,BELONGS_TO_CATEGORY
d_72989_9,icd_729_v9,BELONGS_TO_CATEGORY
d_43889_9,icd_438_v9,BELONGS_TO_CATEGORY
d_F309_10,icd_F30_v10,BELONGS_TO_CATEGORY
d_R12_10,icd_R12_v10,BELONGS_TO_CATEGORY
d_J9809_10,icd_J98_v10,BELONGS_TO_CATEGORY
d_R1319_10,icd_R13_v10,BELONGS_TO_CATEGORY
d_C3490_10,icd_C34_v10,BELONGS_TO_CATEGORY
d_B370_10,icd_B37_v10,BELONGS_TO_CATEGORY
d_M797_10,icd_M79_v10,BELONGS_TO_CATEGORY
d_B9562_10,icd_B95_v10,BELONGS_TO_CATEGORY
d_K222_10,icd_K22_v10,BELONGS_TO_CATEGORY
d_C3402_10,icd_C34_v10,BELONGS_TO_CATEGORY
d_Z8701_10,icd_Z87_v10,BELONGS_TO_CATEGORY
d_M5430_10,icd_M54_v10,BELONGS_TO_CATEGORY
d_R1310_10,icd_R13_v10,BELONGS_TO_CATEGORY
d_B379_10,icd_B37_v10,BELONGS_TO_CATEGORY
d_C3401_10,icd_C34_v10,BELONGS_TO_CATEGORY
d_99674_9,icd_996_v9,BELONGS_TO_CATEGORY
d_1571_9,icd_157_v9,BELONGS_TO_CATEGORY
d_56889_9,icd_568_v9,BELONGS_TO_CATEGORY
d_4568_9,icd_456_v9,BELONGS_TO_CATEGORY
d_78094_9,icd_780_v9,BELONGS_TO_CATEGORY
d_4471_9,icd_447_v9,BELONGS_TO_CATEGORY
d_1977_9,icd_197_v9,BELONGS_TO_CATEGORY
d_99731_9,icd_997_v9,BELONGS_TO_CATEGORY
d_V4611_9,icd_V46_v9,BELONGS_TO_CATEGORY
d_E9358_9,icd_E93_v9,BELONGS_TO_CATEGORY
d_5921_9,icd_592_v9,BELONGS_TO_CATEGORY
d_1541_9,icd_154_v9,BELONGS_TO_CATEGORY
d_V1351_9,icd_V13_v9,BELONGS_TO_CATEGORY
d_V446_9,icd_V44_v9,BELONGS_TO_CATEGORY
d_56942_9,icd_569_v9,BELONGS_TO_CATEGORY
d_E9342_9,icd_E93_v9,BELONGS_TO_CATEGORY
d_E9320_9,icd_E93_v9,BELONGS_TO_CATEGORY
d_5934_9,icd_593_v9,BELONGS_TO_CATEGORY
d_78079_9,icd_780_v9,BELONGS_TO_CATEGORY
d_1543_9,icd_154_v9,BELONGS_TO_CATEGORY
d_71596_9,icd_715_v9,BELONGS_TO_CATEGORY
d_2555_9,icd_255_v9,BELONGS_TO_CATEGORY
d_E9478_9,icd_E94_v9,BELONGS_TO_CATEGORY
d_1122_9,icd_112_v9,BELONGS_TO_CATEGORY
d_42832_9,icd_428_v9,BELONGS_TO_CATEGORY
d_28412_9,icd_284_v9,BELONGS_TO_CATEGORY
d_1548_9,icd_154_v9,BELONGS_TO_CATEGORY
d_71536_9,icd_715_v9,BELONGS_TO_CATEGORY
d_59972_9,icd_599_v9,BELONGS_TO_CATEGORY
d_C211_10,icd_C21_v10,BELONGS_TO_CATEGORY
d_M179_10,icd_M17_v10,BELONGS_TO_CATEGORY
d_K311_10,icd_K31_v10,BELONGS_TO_CATEGORY
d_E8809_10,icd_E88_v10,BELONGS_TO_CATEGORY
d_T8359XA_10,icd_T83_v10,BELONGS_TO_CATEGORY
d_C7889_10,icd_C78_v10,BELONGS_TO_CATEGORY
d_Z433_10,icd_Z43_v10,BELONGS_TO_CATEGORY
d_C786_10,icd_C78_v10,BELONGS_TO_CATEGORY
d_Q620_10,icd_Q62_v10,BELONGS_TO_CATEGORY
d_K5660_10,icd_K56_v10,BELONGS_TO_CATEGORY
d_N12_10,icd_N12_v10,BELONGS_TO_CATEGORY
d_T8131XA_10,icd_T81_v10,BELONGS_TO_CATEGORY
d_81600_9,icd_816_v9,BELONGS_TO_CATEGORY
d_V6441_9,icd_V64_v9,BELONGS_TO_CATEGORY
d_E887_9,icd_E88_v9,BELONGS_TO_CATEGORY
d_99809_9,icd_998_v9,BELONGS_TO_CATEGORY
d_V8533_9,icd_V85_v9,BELONGS_TO_CATEGORY
d_99594_9,icd_995_v9,BELONGS_TO_CATEGORY
d_56089_9,icd_560_v9,BELONGS_TO_CATEGORY
d_45383_9,icd_453_v9,BELONGS_TO_CATEGORY
d_55320_9,icd_553_v9,BELONGS_TO_CATEGORY
d_99604_9,icd_996_v9,BELONGS_TO_CATEGORY
d_E8498_9,icd_E84_v9,BELONGS_TO_CATEGORY
d_4263_9,icd_426_v9,BELONGS_TO_CATEGORY
d_E8768_9,icd_E87_v9,BELONGS_TO_CATEGORY
d_29532_9,icd_295_v9,BELONGS_TO_CATEGORY
d_9961_9,icd_996_v9,BELONGS_TO_CATEGORY
d_4259_9,icd_425_v9,BELONGS_TO_CATEGORY
d_V1052_9,icd_V10_v9,BELONGS_TO_CATEGORY
d_29530_9,icd_295_v9,BELONGS_TO_CATEGORY
d_7852_9,icd_785_v9,BELONGS_TO_CATEGORY
d_T43505S_10,icd_T43_v10,BELONGS_TO_CATEGORY
d_Z85528_10,icd_Z85_v10,BELONGS_TO_CATEGORY
d_I427_10,icd_I42_v10,BELONGS_TO_CATEGORY
d_F200_10,icd_F20_v10,BELONGS_TO_CATEGORY
d_I081_10,icd_I08_v10,BELONGS_TO_CATEGORY
d_Z905_10,icd_Z90_v10,BELONGS_TO_CATEGORY
d_I071_10,icd_I07_v10,BELONGS_TO_CATEGORY
d_E874_10,icd_E87_v10,BELONGS_TO_CATEGORY
d_I420_10,icd_I42_v10,BELONGS_TO_CATEGORY
d_T8089XA_10,icd_T80_v10,BELONGS_TO_CATEGORY
d_Z4502_10,icd_Z45_v10,BELONGS_TO_CATEGORY
d_R112_10,icd_R11_v10,BELONGS_TO_CATEGORY
d_7530_9,icd_753_v9,BELONGS_TO_CATEGORY
d_V5331_9,icd_V53_v9,BELONGS_TO_CATEGORY
d_40491_9,icd_404_v9,BELONGS_TO_CATEGORY
d_V8523_9,icd_V85_v9,BELONGS_TO_CATEGORY
d_3970_9,icd_397_v9,BELONGS_TO_CATEGORY
d_E806_10,icd_E80_v10,BELONGS_TO_CATEGORY
d_I361_10,icd_I36_v10,BELONGS_TO_CATEGORY
d_I428_10,icd_I42_v10,BELONGS_TO_CATEGORY
d_7197_9,icd_719_v9,BELONGS_TO_CATEGORY
d_92320_9,icd_923_v9,BELONGS_TO_CATEGORY
d_E9063_9,icd_E90_v9,BELONGS_TO_CATEGORY
d_78057_9,icd_780_v9,BELONGS_TO_CATEGORY
d_7823_9,icd_782_v9,BELONGS_TO_CATEGORY
d_71650_9,icd_716_v9,BELONGS_TO_CATEGORY
d_59960_9,icd_599_v9,BELONGS_TO_CATEGORY
d_5305_9,icd_530_v9,BELONGS_TO_CATEGORY
d_I082_10,icd_I08_v10,BELONGS_TO_CATEGORY
d_4149_9,icd_414_v9,BELONGS_TO_CATEGORY
d_1741_9,icd_174_v9,BELONGS_TO_CATEGORY
d_L0591_10,icd_L05_v10,BELONGS_TO_CATEGORY
d_I69351_10,icd_I69_v10,BELONGS_TO_CATEGORY
d_I69322_10,icd_I69_v10,BELONGS_TO_CATEGORY
d_G92_10,icd_G92_v10,BELONGS_TO_CATEGORY
d_I69391_10,icd_I69_v10,BELONGS_TO_CATEGORY
d_I5043_10,icd_I50_v10,BELONGS_TO_CATEGORY
d_A0472_10,icd_A04_v10,BELONGS_TO_CATEGORY
d_43310_9,icd_433_v9,BELONGS_TO_CATEGORY
d_78469_9,icd_784_v9,BELONGS_TO_CATEGORY
d_43491_9,icd_434_v9,BELONGS_TO_CATEGORY
d_82021_9,icd_820_v9,BELONGS_TO_CATEGORY
d_43811_9,icd_438_v9,BELONGS_TO_CATEGORY
d_V090_9,icd_V09_v9,BELONGS_TO_CATEGORY
d_5559_9,icd_555_v9,BELONGS_TO_CATEGORY
d_Y92199_10,icd_Y92_v10,BELONGS_TO_CATEGORY
d_S82251A_10,icd_S82_v10,BELONGS_TO_CATEGORY
d_H548_10,icd_H54_v10,BELONGS_TO_CATEGORY
d_R21_10,icd_R21_v10,BELONGS_TO_CATEGORY
d_J918_10,icd_J91_v10,BELONGS_TO_CATEGORY
d_H540_10,icd_H54_v10,BELONGS_TO_CATEGORY
d_4473_9,icd_447_v9,BELONGS_TO_CATEGORY
d_42830_9,icd_428_v9,BELONGS_TO_CATEGORY
d_L97429_10,icd_L97_v10,BELONGS_TO_CATEGORY
d_L97229_10,icd_L97_v10,BELONGS_TO_CATEGORY
d_I70262_10,icd_I70_v10,BELONGS_TO_CATEGORY
d_E11622_10,icd_E11_v10,BELONGS_TO_CATEGORY
d_E11628_10,icd_E11_v10,BELONGS_TO_CATEGORY
d_L97419_10,icd_L97_v10,BELONGS_TO_CATEGORY
d_L97523_10,icd_L97_v10,BELONGS_TO_CATEGORY
d_4401_9,icd_440_v9,BELONGS_TO_CATEGORY
d_30521_9,icd_305_v9,BELONGS_TO_CATEGORY
d_6820_9,icd_682_v9,BELONGS_TO_CATEGORY
d_V8536_9,icd_V85_v9,BELONGS_TO_CATEGORY
d_L89899_10,icd_L89_v10,BELONGS_TO_CATEGORY
